timestamp,meter_type,usage,unit
2024-01-13 15:00:00,water,21.187,L
2024-01-13 16:00:00,electricity,1.401,kWh
2024-01-13 16:00:00,water,24.681,L
2024-01-13 17:00:00,electricity,2.557,kWh
2024-01-13 17:00:00,water,46.603,L
2024-01-13 18:00:00,electricity,2.85,kWh
2024-01-13 18:00:00,water,43.505,L
2024-01-13 19:00:00,electricity,2.378,kWh
2024-01-13 19:00:00,water,52.105,L
2024-01-13 20:00:00,electricity,2.665,kWh
2024-01-13 20:00:00,water,57.476,L
2024-01-13 21:00:00,electricity,2.476,kWh
2024-01-13 21:00:00,water,31.794,L
2024-01-13 22:00:00,electricity,1.373,kWh
2024-01-13 22:00:00,water,32.49,L
2024-01-13 23:00:00,electricity,1.558,kWh
2024-01-13 23:00:00,water,27.423,L
2024-01-14 00:00:00,electricity,0.608,kWh
2024-01-14 00:00:00,water,3.152,L
2024-01-14 01:00:00,electricity,0.607,kWh
2024-01-14 01:00:00,water,4.597,L
2024-01-14 02:00:00,electricity,0.635,kWh
2024-01-14 02:00:00,water,4.862,L
2024-01-14 03:00:00,electricity,0.563,kWh
2024-01-14 03:00:00,water,4.622,L
2024-01-14 04:00:00,electricity,0.6,kWh
2024-01-14 04:00:00,water,3.743,L
2024-01-14 05:00:00,electricity,0.544,kWh
2024-01-14 05:00:00,water,3.36,L
2024-01-14 06:00:00,electricity,1.884,kWh
2024-01-14 06:00:00,water,51.019,L
2024-01-14 07:00:00,electricity,1.801,kWh
2024-01-14 07:00:00,water,46.68,L
2024-01-14 08:00:00,electricity,1.843,kWh
2024-01-14 08:00:00,water,57.746,L
2024-01-14 09:00:00,electricity,1.934,kWh
2024-01-14 09:00:00,water,69.772,L
2024-01-14 10:00:00,electricity,1.289,kWh
2024-01-14 10:00:00,water,23.002,L
2024-01-14 11:00:00,electricity,1.698,kWh
2024-01-14 11:00:00,water,24.249,L
2024-01-14 12:00:00,electricity,1.263,kWh
2024-01-14 12:00:00,water,27.263,L
2024-01-14 13:00:00,electricity,1.234,kWh
2024-01-14 13:00:00,water,22.265,L
2024-01-14 14:00:00,electricity,1.567,kWh
2024-01-14 14:00:00,water,29.116,L
2024-01-14 15:00:00,electricity,1.515,kWh
2024-01-14 15:00:00,water,28.994,L
2024-01-14 16:00:00,electricity,1.492,kWh
2024-01-14 16:00:00,water,23.032,L
2024-01-14 17:00:00,electricity,2.686,kWh
2024-01-14 17:00:00,water,45.371,L
2024-01-14 18:00:00,electricity,2.524,kWh
2024-01-14 18:00:00,water,52.829,L
2024-01-14 19:00:00,electricity,2.3,kWh
2024-01-14 19:00:00,water,46.717,L
2024-01-14 20:00:00,electricity,2.546,kWh
2024-01-14 20:00:00,water,41.984,L
2024-01-14 21:00:00,electricity,2.356,kWh
2024-01-14 21:00:00,water,33.747,L
2024-01-14 22:00:00,electricity,1.541,kWh
2024-01-14 22:00:00,water,33.52,L
2024-01-14 23:00:00,electricity,1.383,kWh
2024-01-14 23:00:00,water,29.796,L
2024-01-15 00:00:00,electricity,0.63,kWh
2024-01-15 00:00:00,water,2.545,L
2024-01-15 01:00:00,electricity,0.664,kWh
2024-01-15 01:00:00,water,2.557,L
2024-01-15 02:00:00,electricity,0.715,kWh
2024-01-15 02:00:00,water,3.039,L
2024-01-15 03:00:00,electricity,0.648,kWh
2024-01-15 03:00:00,water,2.82,L
2024-01-15 04:00:00,electricity,0.63,kWh
2024-01-15 04:00:00,water,2.877,L
2024-01-15 05:00:00,electricity,0.703,kWh
2024-01-15 05:00:00,water,3.368,L
2024-01-15 06:00:00,electricity,2.285,kWh
2024-01-15 06:00:00,water,48.959,L
2024-01-15 07:00:00,electricity,2.118,kWh
2024-01-15 07:00:00,water,52.442,L
2024-01-15 08:00:00,electricity,2.126,kWh
2024-01-15 08:00:00,water,39.651,L
2024-01-15 09:00:00,electricity,2.283,kWh
2024-01-15 09:00:00,water,43.147,L
2024-01-15 10:00:00,electricity,1.468,kWh
2024-01-15 10:00:00,water,19.639,L
2024-01-15 11:00:00,electricity,1.474,kWh
2024-01-15 11:00:00,water,18.968,L
2024-01-15 12:00:00,electricity,1.593,kWh
2024-01-15 12:00:00,water,21.31,L
2024-01-15 13:00:00,electricity,1.679,kWh
2024-01-15 13:00:00,water,18.908,L
2024-01-15 14:00:00,electricity,1.769,kWh
2024-01-15 14:00:00,water,21.992,L
2024-01-15 15:00:00,electricity,1.969,kWh
2024-01-15 15:00:00,water,19.166,L
2024-01-15 16:00:00,electricity,1.863,kWh
2024-01-15 16:00:00,water,20.294,L
2024-01-15 17:00:00,electricity,3.039,kWh
2024-01-15 17:00:00,water,36.044,L
2024-01-15 18:00:00,electricity,3.083,kWh
2024-01-15 18:00:00,water,37.564,L
2024-01-15 19:00:00,electricity,2.779,kWh
2024-01-15 19:00:00,water,41.599,L
2024-01-15 20:00:00,electricity,3.083,kWh
2024-01-15 20:00:00,water,44.758,L
2024-01-15 21:00:00,electricity,3.0,kWh
2024-01-15 21:00:00,water,24.469,L
2024-01-15 22:00:00,electricity,1.771,kWh
2024-01-15 22:00:00,water,22.275,L
2024-01-15 23:00:00,electricity,1.574,kWh
2024-01-15 23:00:00,water,26.219,L
2024-01-16 00:00:00,electricity,0.722,kWh
2024-01-16 00:00:00,water,2.211,L
2024-01-16 01:00:00,electricity,0.792,kWh
2024-01-16 01:00:00,water,2.488,L
2024-01-16 02:00:00,electricity,0.679,kWh
2024-01-16 02:00:00,water,3.245,L
2024-01-16 03:00:00,electricity,0.714,kWh
2024-01-16 03:00:00,water,3.005,L
2024-01-16 04:00:00,electricity,0.734,kWh
2024-01-16 04:00:00,water,3.218,L
2024-01-16 05:00:00,electricity,0.659,kWh
2024-01-16 05:00:00,water,3.023,L
2024-01-16 06:00:00,electricity,2.281,kWh
2024-01-16 06:00:00,water,48.083,L
2024-01-16 07:00:00,electricity,2.234,kWh
2024-01-16 07:00:00,water,40.602,L
2024-01-16 08:00:00,electricity,2.253,kWh
2024-01-16 08:00:00,water,48.081,L
2024-01-16 09:00:00,electricity,2.058,kWh
2024-01-16 09:00:00,water,50.37,L
2024-01-16 10:00:00,electricity,1.72,kWh
2024-01-16 10:00:00,water,20.636,L
2024-01-16 11:00:00,electricity,1.801,kWh
2024-01-16 11:00:00,water,22.349,L
2024-01-16 12:00:00,electricity,1.965,kWh
2024-01-16 12:00:00,water,18.527,L
2024-01-16 13:00:00,electricity,1.881,kWh
2024-01-16 13:00:00,water,18.592,L
2024-01-16 14:00:00,electricity,2.085,kWh
2024-01-16 14:00:00,water,14.71,L
2024-01-16 15:00:00,electricity,1.584,kWh
2024-01-16 15:00:00,water,16.852,L
2024-01-16 16:00:00,electricity,1.866,kWh
2024-01-16 16:00:00,water,17.583,L
2024-01-16 17:00:00,electricity,3.145,kWh
2024-01-16 17:00:00,water,42.226,L
2024-01-16 18:00:00,electricity,3.765,kWh
2024-01-16 18:00:00,water,34.75,L
2024-01-16 19:00:00,electricity,2.839,kWh
2024-01-16 19:00:00,water,41.084,L
2024-01-16 20:00:00,electricity,2.829,kWh
2024-01-16 20:00:00,water,37.493,L
2024-01-16 21:00:00,electricity,2.904,kWh
2024-01-16 21:00:00,water,22.022,L
2024-01-16 22:00:00,electricity,1.352,kWh
2024-01-16 22:00:00,water,23.172,L
2024-01-16 23:00:00,electricity,1.626,kWh
2024-01-16 23:00:00,water,21.444,L
2024-01-17 00:00:00,electricity,0.634,kWh
2024-01-17 00:00:00,water,2.846,L
2024-01-17 01:00:00,electricity,0.697,kWh
2024-01-17 01:00:00,water,2.386,L
2024-01-17 02:00:00,electricity,0.71,kWh
2024-01-17 02:00:00,water,2.911,L
2024-01-17 03:00:00,electricity,0.815,kWh
2024-01-17 03:00:00,water,2.827,L
2024-01-17 04:00:00,electricity,0.752,kWh
2024-01-17 04:00:00,water,2.814,L
2024-01-17 05:00:00,electricity,0.647,kWh
2024-01-17 05:00:00,water,3.15,L
2024-01-17 06:00:00,electricity,2.03,kWh
2024-01-17 06:00:00,water,48.557,L
2024-01-17 07:00:00,electricity,2.341,kWh
2024-01-17 07:00:00,water,46.254,L
2024-01-17 08:00:00,electricity,1.936,kWh
2024-01-17 08:00:00,water,50.375,L
2024-01-17 09:00:00,electricity,2.639,kWh
2024-01-17 09:00:00,water,48.108,L
2024-01-17 10:00:00,electricity,1.918,kWh
2024-01-17 10:00:00,water,17.363,L
2024-01-17 11:00:00,electricity,1.635,kWh
2024-01-17 11:00:00,water,17.0,L
2024-01-17 12:00:00,electricity,1.422,kWh
2024-01-17 12:00:00,water,18.676,L
2024-01-17 13:00:00,electricity,1.948,kWh
2024-01-17 13:00:00,water,19.239,L
2024-01-17 14:00:00,electricity,1.696,kWh
2024-01-17 14:00:00,water,21.019,L
2024-01-17 15:00:00,electricity,1.928,kWh
2024-01-17 15:00:00,water,20.573,L
2024-01-17 16:00:00,electricity,1.442,kWh
2024-01-17 16:00:00,water,16.83,L
2024-01-17 17:00:00,electricity,2.904,kWh
2024-01-17 17:00:00,water,37.041,L
2024-01-17 18:00:00,electricity,3.09,kWh
2024-01-17 18:00:00,water,40.52,L
2024-01-17 19:00:00,electricity,3.103,kWh
2024-01-17 19:00:00,water,42.306,L
2024-01-17 20:00:00,electricity,2.95,kWh
2024-01-17 20:00:00,water,41.725,L
2024-01-17 21:00:00,electricity,3.281,kWh
2024-01-17 21:00:00,water,22.328,L
2024-01-17 22:00:00,electricity,1.533,kWh
2024-01-17 22:00:00,water,19.114,L
2024-01-17 23:00:00,electricity,1.692,kWh
2024-01-17 23:00:00,water,19.803,L
2024-01-18 00:00:00,electricity,0.695,kWh
2024-01-18 00:00:00,water,3.098,L
2024-01-18 01:00:00,electricity,7.614,kWh
2024-01-18 01:00:00,water,3.123,L
2024-01-18 02:00:00,electricity,0.735,kWh
2024-01-18 02:00:00,water,2.604,L
2024-01-18 03:00:00,electricity,0.609,kWh
2024-01-18 03:00:00,water,3.016,L
2024-01-18 04:00:00,electricity,0.581,kWh
2024-01-18 04:00:00,water,3.227,L
2024-01-18 05:00:00,electricity,0.774,kWh
2024-01-18 05:00:00,water,2.586,L
2024-01-18 06:00:00,electricity,2.305,kWh
2024-01-18 06:00:00,water,50.967,L
2024-01-18 07:00:00,electricity,2.064,kWh
2024-01-18 07:00:00,water,42.961,L
2024-01-18 08:00:00,electricity,2.577,kWh
2024-01-18 08:00:00,water,51.791,L
2024-01-18 09:00:00,electricity,2.257,kWh
2024-01-18 09:00:00,water,42.119,L
2024-01-18 10:00:00,electricity,1.918,kWh
2024-01-18 10:00:00,water,15.782,L
2024-01-18 11:00:00,electricity,1.728,kWh
2024-01-18 11:00:00,water,17.01,L
2024-01-18 12:00:00,electricity,2.07,kWh
2024-01-18 12:00:00,water,17.794,L
2024-01-18 13:00:00,electricity,2.017,kWh
2024-01-18 13:00:00,water,17.161,L
2024-01-18 14:00:00,electricity,1.673,kWh
2024-01-18 14:00:00,water,17.533,L
2024-01-18 15:00:00,electricity,1.883,kWh
2024-01-18 15:00:00,water,18.721,L
2024-01-18 16:00:00,electricity,1.827,kWh
2024-01-18 16:00:00,water,17.63,L
2024-01-18 17:00:00,electricity,3.512,kWh
2024-01-18 17:00:00,water,37.202,L
2024-01-18 18:00:00,electricity,2.791,kWh
2024-01-18 18:00:00,water,29.808,L
2024-01-18 19:00:00,electricity,3.301,kWh
2024-01-18 19:00:00,water,39.263,L
2024-01-18 20:00:00,electricity,3.416,kWh
2024-01-18 20:00:00,water,37.099,L
2024-01-18 21:00:00,electricity,2.546,kWh
2024-01-18 21:00:00,water,26.848,L
2024-01-18 22:00:00,electricity,1.513,kWh
2024-01-18 22:00:00,water,19.963,L
2024-01-18 23:00:00,electricity,1.366,kWh
2024-01-18 23:00:00,water,17.618,L
2024-01-19 00:00:00,electricity,0.668,kWh
2024-01-19 00:00:00,water,3.223,L
2024-01-19 01:00:00,electricity,0.736,kWh
2024-01-19 01:00:00,water,3.125,L
2024-01-19 02:00:00,electricity,0.79,kWh
2024-01-19 02:00:00,water,2.637,L
2024-01-19 03:00:00,electricity,0.691,kWh
2024-01-19 03:00:00,water,2.449,L
2024-01-19 04:00:00,electricity,0.798,kWh
2024-01-19 04:00:00,water,3.553,L
2024-01-19 05:00:00,electricity,0.592,kWh
2024-01-19 05:00:00,water,3.509,L
2024-01-19 06:00:00,electricity,1.851,kWh
2024-01-19 06:00:00,water,31.568,L
2024-01-19 07:00:00,electricity,2.218,kWh
2024-01-19 07:00:00,water,42.526,L
2024-01-19 08:00:00,electricity,2.316,kWh
2024-01-19 08:00:00,water,53.987,L
2024-01-19 09:00:00,electricity,2.224,kWh
2024-01-19 09:00:00,water,42.429,L
2024-01-19 10:00:00,electricity,1.361,kWh
2024-01-19 10:00:00,water,16.94,L
2024-01-19 11:00:00,electricity,1.701,kWh
2024-01-19 11:00:00,water,17.389,L
2024-01-19 12:00:00,electricity,1.492,kWh
2024-01-19 12:00:00,water,15.579,L
2024-01-19 13:00:00,electricity,1.831,kWh
2024-01-19 13:00:00,water,14.318,L
2024-01-19 14:00:00,electricity,1.779,kWh
2024-01-19 14:00:00,water,20.274,L
2024-01-19 15:00:00,electricity,1.555,kWh
2024-01-19 15:00:00,water,14.019,L
2024-01-19 16:00:00,electricity,1.628,kWh
2024-01-19 16:00:00,water,18.534,L
2024-01-19 17:00:00,electricity,2.762,kWh
2024-01-19 17:00:00,water,41.49,L
2024-01-19 18:00:00,electricity,3.069,kWh
2024-01-19 18:00:00,water,30.969,L
2024-01-19 19:00:00,electricity,3.384,kWh
2024-01-19 19:00:00,water,33.341,L
2024-01-19 20:00:00,electricity,2.784,kWh
2024-01-19 20:00:00,water,42.959,L
2024-01-19 21:00:00,electricity,3.244,kWh
2024-01-19 21:00:00,water,23.939,L
2024-01-19 22:00:00,electricity,1.625,kWh
2024-01-19 22:00:00,water,20.833,L
2024-01-19 23:00:00,electricity,1.58,kWh
2024-01-19 23:00:00,water,25.746,L
2024-01-20 00:00:00,electricity,0.556,kWh
2024-01-20 00:00:00,water,4.465,L
2024-01-20 01:00:00,electricity,0.503,kWh
2024-01-20 01:00:00,water,4.026,L
2024-01-20 02:00:00,electricity,0.531,kWh
2024-01-20 02:00:00,water,3.479,L
2024-01-20 03:00:00,electricity,0.494,kWh
2024-01-20 03:00:00,water,3.707,L
2024-01-20 04:00:00,electricity,0.672,kWh
2024-01-20 04:00:00,water,4.034,L
2024-01-20 05:00:00,electricity,0.564,kWh
2024-01-20 05:00:00,water,3.812,L
2024-01-20 06:00:00,electricity,1.697,kWh
2024-01-20 06:00:00,water,65.091,L
2024-01-20 07:00:00,electricity,1.864,kWh
2024-01-20 07:00:00,water,47.761,L
2024-01-20 08:00:00,electricity,1.805,kWh
2024-01-20 08:00:00,water,48.01,L
2024-01-20 09:00:00,electricity,1.785,kWh
2024-01-20 09:00:00,water,59.77,L
2024-01-20 10:00:00,electricity,1.49,kWh
2024-01-20 10:00:00,water,22.02,L
2024-01-20 11:00:00,electricity,1.51,kWh
2024-01-20 11:00:00,water,21.639,L
2024-01-20 12:00:00,electricity,1.33,kWh
2024-01-20 12:00:00,water,18.435,L
2024-01-20 13:00:00,electricity,1.323,kWh
2024-01-20 13:00:00,water,23.455,L
2024-01-20 14:00:00,electricity,1.365,kWh
2024-01-20 14:00:00,water,23.252,L
2024-01-20 15:00:00,electricity,1.081,kWh
2024-01-20 15:00:00,water,25.235,L
2024-01-20 16:00:00,electricity,1.191,kWh
2024-01-20 16:00:00,water,23.593,L
2024-01-20 17:00:00,electricity,2.873,kWh
2024-01-20 17:00:00,water,47.974,L
2024-01-20 18:00:00,electricity,2.943,kWh
2024-01-20 18:00:00,water,55.635,L
2024-01-20 19:00:00,electricity,2.464,kWh
2024-01-20 19:00:00,water,41.072,L
2024-01-20 20:00:00,electricity,2.673,kWh
2024-01-20 20:00:00,water,51.888,L
2024-01-20 21:00:00,electricity,2.606,kWh
2024-01-20 21:00:00,water,23.384,L
2024-01-20 22:00:00,electricity,1.836,kWh
2024-01-20 22:00:00,water,26.307,L
2024-01-20 23:00:00,electricity,1.561,kWh
2024-01-20 23:00:00,water,24.994,L
2024-01-21 00:00:00,electricity,0.554,kWh
2024-01-21 00:00:00,water,4.266,L
2024-01-21 01:00:00,electricity,0.508,kWh
2024-01-21 01:00:00,water,3.869,L
2024-01-21 02:00:00,electricity,0.471,kWh
2024-01-21 02:00:00,water,3.894,L
2024-01-21 03:00:00,electricity,0.573,kWh
2024-01-21 03:00:00,water,3.382,L
2024-01-21 04:00:00,electricity,0.519,kWh
2024-01-21 04:00:00,water,3.76,L
2024-01-21 05:00:00,electricity,0.482,kWh
2024-01-21 05:00:00,water,3.543,L
2024-01-21 06:00:00,electricity,1.707,kWh
2024-01-21 06:00:00,water,61.192,L
2024-01-21 07:00:00,electricity,1.628,kWh
2024-01-21 07:00:00,water,51.543,L
2024-01-21 08:00:00,electricity,5.951,kWh
2024-01-21 08:00:00,water,67.835,L
2024-01-21 09:00:00,electricity,1.986,kWh
2024-01-21 09:00:00,water,46.737,L
2024-01-21 10:00:00,electricity,1.403,kWh
2024-01-21 10:00:00,water,21.135,L
2024-01-21 11:00:00,electricity,1.612,kWh
2024-01-21 11:00:00,water,28.11,L
2024-01-21 12:00:00,electricity,1.415,kWh
2024-01-21 12:00:00,water,22.178,L
2024-01-21 13:00:00,electricity,1.283,kWh
2024-01-21 13:00:00,water,19.708,L
2024-01-21 14:00:00,electricity,1.618,kWh
2024-01-21 14:00:00,water,24.015,L
2024-01-21 15:00:00,electricity,1.48,kWh
2024-01-21 15:00:00,water,22.065,L
2024-01-21 16:00:00,electricity,1.258,kWh
2024-01-21 16:00:00,water,21.053,L
2024-01-21 17:00:00,electricity,2.479,kWh
2024-01-21 17:00:00,water,42.339,L
2024-01-21 18:00:00,electricity,2.306,kWh
2024-01-21 18:00:00,water,64.945,L
2024-01-21 19:00:00,electricity,2.178,kWh
2024-01-21 19:00:00,water,47.278,L
2024-01-21 20:00:00,electricity,2.761,kWh
2024-01-21 20:00:00,water,37.485,L
2024-01-21 21:00:00,electricity,3.01,kWh
2024-01-21 21:00:00,water,34.493,L
2024-01-21 22:00:00,electricity,1.208,kWh
2024-01-21 22:00:00,water,31.395,L
2024-01-21 23:00:00,electricity,1.483,kWh
2024-01-21 23:00:00,water,26.56,L
2024-01-22 00:00:00,electricity,0.642,kWh
2024-01-22 00:00:00,water,2.664,L
2024-01-22 01:00:00,electricity,0.653,kWh
2024-01-22 01:00:00,water,3.242,L
2024-01-22 02:00:00,electricity,0.646,kWh
2024-01-22 02:00:00,water,2.911,L
2024-01-22 03:00:00,electricity,0.627,kWh
2024-01-22 03:00:00,water,2.307,L
2024-01-22 04:00:00,electricity,0.69,kWh
2024-01-22 04:00:00,water,3.643,L
2024-01-22 05:00:00,electricity,0.629,kWh
2024-01-22 05:00:00,water,2.844,L
2024-01-22 06:00:00,electricity,2.291,kWh
2024-01-22 06:00:00,water,53.076,L
2024-01-22 07:00:00,electricity,2.22,kWh
2024-01-22 07:00:00,water,51.904,L
2024-01-22 08:00:00,electricity,2.177,kWh
2024-01-22 08:00:00,water,39.595,L
2024-01-22 09:00:00,electricity,2.028,kWh
2024-01-22 09:00:00,water,50.579,L
2024-01-22 10:00:00,electricity,1.617,kWh
2024-01-22 10:00:00,water,16.593,L
2024-01-22 11:00:00,electricity,1.846,kWh
2024-01-22 11:00:00,water,13.968,L
2024-01-22 12:00:00,electricity,1.802,kWh
2024-01-22 12:00:00,water,17.083,L
2024-01-22 13:00:00,electricity,1.548,kWh
2024-01-22 13:00:00,water,18.859,L
2024-01-22 14:00:00,electricity,1.733,kWh
2024-01-22 14:00:00,water,17.0,L
2024-01-22 15:00:00,electricity,1.845,kWh
2024-01-22 15:00:00,water,17.337,L
2024-01-22 16:00:00,electricity,5.68,kWh
2024-01-22 16:00:00,water,20.47,L
2024-01-22 17:00:00,electricity,3.257,kWh
2024-01-22 17:00:00,water,37.979,L
2024-01-22 18:00:00,electricity,2.884,kWh
2024-01-22 18:00:00,water,33.705,L
2024-01-22 19:00:00,electricity,3.265,kWh
2024-01-22 19:00:00,water,40.659,L
2024-01-22 20:00:00,electricity,2.853,kWh
2024-01-22 20:00:00,water,38.39,L
2024-01-22 21:00:00,electricity,2.531,kWh
2024-01-22 21:00:00,water,1.911,L
2024-01-22 22:00:00,electricity,1.437,kWh
2024-01-22 22:00:00,water,23.657,L
2024-01-22 23:00:00,electricity,1.724,kWh
2024-01-22 23:00:00,water,23.558,L
2024-01-23 00:00:00,electricity,0.704,kWh
2024-01-23 00:00:00,water,3.007,L
2024-01-23 01:00:00,electricity,0.624,kWh
2024-01-23 01:00:00,water,3.321,L
2024-01-23 02:00:00,electricity,0.73,kWh
2024-01-23 02:00:00,water,2.758,L
2024-01-23 03:00:00,electricity,0.572,kWh
2024-01-23 03:00:00,water,3.121,L
2024-01-23 04:00:00,electricity,0.682,kWh
2024-01-23 04:00:00,water,2.436,L
2024-01-23 05:00:00,electricity,0.603,kWh
2024-01-23 05:00:00,water,3.147,L
2024-01-23 06:00:00,electricity,2.085,kWh
2024-01-23 06:00:00,water,55.547,L
2024-01-23 07:00:00,electricity,2.241,kWh
2024-01-23 07:00:00,water,39.628,L
2024-01-23 08:00:00,electricity,2.039,kWh
2024-01-23 08:00:00,water,40.897,L
2024-01-23 09:00:00,electricity,2.145,kWh
2024-01-23 09:00:00,water,41.166,L
2024-01-23 10:00:00,electricity,1.889,kWh
2024-01-23 10:00:00,water,18.281,L
2024-01-23 11:00:00,electricity,1.617,kWh
2024-01-23 11:00:00,water,15.704,L
2024-01-23 12:00:00,electricity,1.859,kWh
2024-01-23 12:00:00,water,18.91,L
2024-01-23 13:00:00,electricity,1.522,kWh
2024-01-23 13:00:00,water,19.829,L
2024-01-23 14:00:00,electricity,1.807,kWh
2024-01-23 14:00:00,water,19.154,L
2024-01-23 15:00:00,electricity,1.963,kWh
2024-01-23 15:00:00,water,14.18,L
2024-01-23 16:00:00,electricity,1.292,kWh
2024-01-23 16:00:00,water,20.15,L
2024-01-23 17:00:00,electricity,2.843,kWh
2024-01-23 17:00:00,water,41.718,L
2024-01-23 18:00:00,electricity,3.267,kWh
2024-01-23 18:00:00,water,41.236,L
2024-01-23 19:00:00,electricity,3.026,kWh
2024-01-23 19:00:00,water,39.178,L
2024-01-23 20:00:00,electricity,3.203,kWh
2024-01-23 20:00:00,water,38.491,L
2024-01-23 21:00:00,electricity,2.902,kWh
2024-01-23 21:00:00,water,25.287,L
2024-01-23 22:00:00,electricity,1.731,kWh
2024-01-23 22:00:00,water,27.693,L
2024-01-23 23:00:00,electricity,1.689,kWh
2024-01-23 23:00:00,water,19.927,L
2024-01-24 00:00:00,electricity,0.767,kWh
2024-01-24 00:00:00,water,3.388,L
2024-01-24 01:00:00,electricity,0.704,kWh
2024-01-24 01:00:00,water,2.969,L
2024-01-24 02:00:00,electricity,0.71,kWh
2024-01-24 02:00:00,water,2.953,L
2024-01-24 03:00:00,electricity,0.658,kWh
2024-01-24 03:00:00,water,2.447,L
2024-01-24 04:00:00,electricity,0.653,kWh
2024-01-24 04:00:00,water,2.897,L
2024-01-24 05:00:00,electricity,0.657,kWh
2024-01-24 05:00:00,water,2.641,L
2024-01-24 06:00:00,electricity,2.319,kWh
2024-01-24 06:00:00,water,42.495,L
2024-01-24 07:00:00,electricity,2.137,kWh
2024-01-24 07:00:00,water,39.07,L
2024-01-24 08:00:00,electricity,2.295,kWh
2024-01-24 08:00:00,water,42.576,L
2024-01-24 09:00:00,electricity,2.694,kWh
2024-01-24 09:00:00,water,42.807,L
2024-01-24 10:00:00,electricity,1.865,kWh
2024-01-24 10:00:00,water,18.209,L
2024-01-24 11:00:00,electricity,1.66,kWh
2024-01-24 11:00:00,water,14.512,L
2024-01-24 12:00:00,electricity,1.922,kWh
2024-01-24 12:00:00,water,14.878,L
2024-01-24 13:00:00,electricity,1.646,kWh
2024-01-24 13:00:00,water,18.782,L
2024-01-24 14:00:00,electricity,1.366,kWh
2024-01-24 14:00:00,water,16.278,L
2024-01-24 15:00:00,electricity,1.543,kWh
2024-01-24 15:00:00,water,20.321,L
2024-01-24 16:00:00,electricity,1.395,kWh
2024-01-24 16:00:00,water,18.487,L
2024-01-24 17:00:00,electricity,2.98,kWh
2024-01-24 17:00:00,water,40.23,L
2024-01-24 18:00:00,electricity,3.094,kWh
2024-01-24 18:00:00,water,43.848,L
2024-01-24 19:00:00,electricity,3.607,kWh
2024-01-24 19:00:00,water,36.106,L
2024-01-24 20:00:00,electricity,3.19,kWh
2024-01-24 20:00:00,water,34.915,L
2024-01-24 21:00:00,electricity,3.021,kWh
2024-01-24 21:00:00,water,24.854,L
2024-01-24 22:00:00,electricity,1.858,kWh
2024-01-24 22:00:00,water,23.876,L
2024-01-24 23:00:00,electricity,1.337,kWh
2024-01-24 23:00:00,water,21.994,L
2024-01-25 00:00:00,electricity,0.703,kWh
2024-01-25 00:00:00,water,3.501,L
2024-01-25 01:00:00,electricity,0.739,kWh
2024-01-25 01:00:00,water,2.924,L
2024-01-25 02:00:00,electricity,0.585,kWh
2024-01-25 02:00:00,water,3.012,L
2024-01-25 03:00:00,electricity,0.765,kWh
2024-01-25 03:00:00,water,3.008,L
2024-01-25 04:00:00,electricity,0.71,kWh
2024-01-25 04:00:00,water,2.664,L
2024-01-25 05:00:00,electricity,0.658,kWh
2024-01-25 05:00:00,water,3.028,L
2024-01-25 06:00:00,electricity,2.372,kWh
2024-01-25 06:00:00,water,52.543,L
2024-01-25 07:00:00,electricity,2.737,kWh
2024-01-25 07:00:00,water,47.403,L
2024-01-25 08:00:00,electricity,2.271,kWh
2024-01-25 08:00:00,water,45.168,L
2024-01-25 09:00:00,electricity,2.286,kWh
2024-01-25 09:00:00,water,44.126,L
2024-01-25 10:00:00,electricity,1.637,kWh
2024-01-25 10:00:00,water,18.715,L
2024-01-25 11:00:00,electricity,1.57,kWh
2024-01-25 11:00:00,water,19.619,L
